u,v,e_type,ts,u_type,v_type,e_idx
345,2944,2,1680386103,1,3,53166
345,1537,2,1680386103,1,3,53167
2,1978,2,1680386103,1,3,53168
2,344,2,1680386103,1,3,53169
2,314,2,1680386103,1,3,53170
2,2478,2,1680386103,1,3,53171
345,685,2,1680386103,1,3,53172
345,515,2,1680386103,1,3,53173
345,729,2,1680386103,1,3,53174
2,3006,2,1680386103,1,3,53175
20,5716,0,1680386124,1,2,53176
353,5716,1,1680386124,1,2,53177
20,1288,2,1680387443,1,3,53178
20,2162,2,1680387443,1,3,53179
353,2068,2,1680387443,1,3,53180
20,330,2,1680387443,1,3,53181
20,1370,2,1680387443,1,3,53182
20,2625,2,1680387443,1,3,53183
353,2800,2,1680387443,1,3,53184
353,188,2,1680387443,1,3,53185
353,522,2,1680387443,1,3,53186
353,1016,2,1680387443,1,3,53187
345,10036,1,1680387795,1,2,53188
2,10036,0,1680387795,1,2,53189
353,5760,0,1680389441,1,2,53190
20,5760,1,1680389441,1,2,53191
20,1288,2,1680390950,1,3,53192
20,1370,2,1680390950,1,3,53193
353,2068,2,1680390950,1,3,53194
353,2800,2,1680390950,1,3,53195
353,188,2,1680390950,1,3,53196
353,522,2,1680390950,1,3,53197
20,2625,2,1680390950,1,3,53198
20,330,2,1680390950,1,3,53199
353,1016,2,1680390950,1,3,53200
20,2162,2,1680390950,1,3,53201
353,5759,0,1680392979,1,2,53202
20,5759,1,1680392979,1,2,53203
412,2733,2,1680415916,1,3,53204
412,1637,2,1680415916,1,3,53205
412,577,2,1680415916,1,3,53206
412,2997,2,1680415916,1,3,53207
412,46,2,1680415916,1,3,53208
115,2651,2,1680415916,1,3,53209
115,1817,2,1680415916,1,3,53210
115,2993,2,1680415916,1,3,53211
115,2516,2,1680415916,1,3,53212
115,1213,2,1680415916,1,3,53213
4,79,2,1680415928,1,3,53214
4,1262,2,1680415928,1,3,53215
4,25,2,1680415928,1,3,53216
4,277,2,1680415928,1,3,53217
4,2794,2,1680415928,1,3,53218
191,695,2,1680415928,1,3,53219
191,251,2,1680415928,1,3,53220
191,597,2,1680415928,1,3,53221
191,2141,2,1680415928,1,3,53222
191,393,2,1680415928,1,3,53223
191,3081,1,1680417756,1,2,53224
4,3081,0,1680417756,1,2,53225
115,5717,0,1680418407,1,2,53226
412,5717,1,1680418407,1,2,53227
4,2794,2,1680419136,1,3,53228
4,79,2,1680419136,1,3,53229
4,25,2,1680419136,1,3,53230
4,277,2,1680419136,1,3,53231
191,2141,2,1680419136,1,3,53232
191,393,2,1680419136,1,3,53233
4,1262,2,1680419136,1,3,53234
191,597,2,1680419136,1,3,53235
191,695,2,1680419136,1,3,53236
191,251,2,1680419136,1,3,53237
115,2651,2,1680419780,1,3,53238
412,46,2,1680419780,1,3,53239
412,2997,2,1680419780,1,3,53240
412,577,2,1680419780,1,3,53241
412,1637,2,1680419780,1,3,53242
412,2733,2,1680419780,1,3,53243
115,2993,2,1680419780,1,3,53244
115,2516,2,1680419780,1,3,53245
115,1817,2,1680419780,1,3,53246
115,1213,2,1680419780,1,3,53247
191,3082,1,1680420996,1,2,53248
4,3082,0,1680420996,1,2,53249
115,5761,0,1680421702,1,2,53250
412,5761,1,1680421702,1,2,53251
191,2141,2,1680422356,1,3,53252
191,393,2,1680422356,1,3,53253
191,695,2,1680422356,1,3,53254
4,1262,2,1680422356,1,3,53255
4,277,2,1680422356,1,3,53256
4,25,2,1680422356,1,3,53257
4,79,2,1680422356,1,3,53258
191,251,2,1680422356,1,3,53259
191,597,2,1680422356,1,3,53260
4,2794,2,1680422356,1,3,53261
115,1817,2,1680423044,1,3,53262
115,1213,2,1680423044,1,3,53263
115,2516,2,1680423044,1,3,53264
115,2993,2,1680423044,1,3,53265
412,46,2,1680423044,1,3,53266
115,2651,2,1680423044,1,3,53267
412,2733,2,1680423044,1,3,53268
412,2997,2,1680423044,1,3,53269
412,577,2,1680423044,1,3,53270
412,1637,2,1680423044,1,3,53271
191,3083,1,1680424097,1,2,53272
4,3083,0,1680424097,1,2,53273
115,5718,1,1680425534,1,2,53274
412,5718,0,1680425534,1,2,53275
408,950,2,1680426760,1,3,53276
408,2442,2,1680426760,1,3,53277
408,1678,2,1680426760,1,3,53278
408,2878,2,1680426760,1,3,53279
408,1450,2,1680426760,1,3,53280
73,2210,2,1680426760,1,3,53281
73,494,2,1680426760,1,3,53282
73,656,2,1680426760,1,3,53283
73,2411,2,1680426760,1,3,53284
73,3049,2,1680426760,1,3,53285
61,2978,2,1680426890,1,3,53286
61,876,2,1680426890,1,3,53287
61,1956,2,1680426890,1,3,53288
61,1400,2,1680426890,1,3,53289
61,965,2,1680426890,1,3,53290
289,55,2,1680426890,1,3,53291
289,2002,2,1680426890,1,3,53292
289,2635,2,1680426890,1,3,53293
289,2793,2,1680426890,1,3,53294
289,2074,2,1680426890,1,3,53295
115,2651,2,1680426929,1,3,53296
115,1817,2,1680426929,1,3,53297
115,2993,2,1680426929,1,3,53298
115,1213,2,1680426929,1,3,53299
412,2733,2,1680426929,1,3,53300
115,2516,2,1680426929,1,3,53301
412,577,2,1680426929,1,3,53302
412,2997,2,1680426929,1,3,53303
412,46,2,1680426929,1,3,53304
412,1637,2,1680426929,1,3,53305
490,172,2,1680426945,1,3,53306
490,1414,2,1680426945,1,3,53307
473,1211,2,1680426945,1,3,53308
473,602,2,1680426945,1,3,53309
473,769,2,1680426945,1,3,53310
473,1394,2,1680426945,1,3,53311
490,2021,2,1680426945,1,3,53312
490,2341,2,1680426945,1,3,53313
473,1368,2,1680426945,1,3,53314
490,220,2,1680426945,1,3,53315
408,5811,0,1680428605,1,2,53316
73,5811,1,1680428605,1,2,53317
61,5762,0,1680428867,1,2,53318
289,5762,1,1680428867,1,2,53319
115,5763,0,1680428950,1,2,53320
412,5763,1,1680428950,1,2,53321
490,3100,1,1680429092,1,2,53322
473,3100,0,1680429092,1,2,53323
61,965,2,1680430269,1,3,53324
61,1400,2,1680430269,1,3,53325
61,1956,2,1680430269,1,3,53326
61,876,2,1680430269,1,3,53327
289,2074,2,1680430269,1,3,53328
289,2793,2,1680430269,1,3,53329
289,2635,2,1680430269,1,3,53330
289,2002,2,1680430269,1,3,53331
289,55,2,1680430269,1,3,53332
61,2978,2,1680430269,1,3,53333
73,2411,2,1680430476,1,3,53334
473,1368,2,1680430476,1,3,53335
473,602,2,1680430476,1,3,53336
490,1414,2,1680430476,1,3,53337
490,172,2,1680430476,1,3,53338
490,220,2,1680430476,1,3,53339
490,2341,2,1680430476,1,3,53340
490,2021,2,1680430476,1,3,53341
408,950,2,1680430476,1,3,53342
408,2442,2,1680430476,1,3,53343
408,2878,2,1680430476,1,3,53344
408,1450,2,1680430476,1,3,53345
73,3049,2,1680430476,1,3,53346
73,2210,2,1680430476,1,3,53347
73,494,2,1680430476,1,3,53348
73,656,2,1680430476,1,3,53349
473,1211,2,1680430476,1,3,53350
473,769,2,1680430476,1,3,53351
408,1678,2,1680430476,1,3,53352
473,1394,2,1680430476,1,3,53353
13,1905,2,1680430513,1,3,53354
13,1797,2,1680430513,1,3,53355
13,2205,2,1680430513,1,3,53356
13,1269,2,1680430513,1,3,53357
128,395,2,1680430513,1,3,53358
128,1297,2,1680430513,1,3,53359
128,235,2,1680430513,1,3,53360
128,2943,2,1680430513,1,3,53361
128,1683,2,1680430513,1,3,53362
13,2403,2,1680430513,1,3,53363
473,3101,1,1680432003,1,2,53364
490,3101,0,1680432003,1,2,53365
73,5813,1,1680432092,1,2,53366
408,5813,0,1680432092,1,2,53367
61,5812,1,1680432197,1,2,53368
289,5812,0,1680432197,1,2,53369
128,5764,1,1680432852,1,2,53370
13,5764,0,1680432852,1,2,53371
473,1368,2,1680433377,1,3,53372
473,602,2,1680433377,1,3,53373
473,1211,2,1680433377,1,3,53374
490,172,2,1680433377,1,3,53375
473,769,2,1680433377,1,3,53376
490,1414,2,1680433377,1,3,53377
490,2021,2,1680433377,1,3,53378
473,1394,2,1680433377,1,3,53379
490,2341,2,1680433377,1,3,53380
490,220,2,1680433377,1,3,53381
408,950,2,1680433527,1,3,53382
408,2442,2,1680433527,1,3,53383
408,1678,2,1680433527,1,3,53384
408,2878,2,1680433527,1,3,53385
408,1450,2,1680433527,1,3,53386
73,2210,2,1680433527,1,3,53387
73,494,2,1680433527,1,3,53388
73,656,2,1680433527,1,3,53389
73,2411,2,1680433527,1,3,53390
73,3049,2,1680433527,1,3,53391
289,2074,2,1680433604,1,3,53392
289,55,2,1680433604,1,3,53393
289,2793,2,1680433604,1,3,53394
289,2635,2,1680433604,1,3,53395
289,2002,2,1680433604,1,3,53396
61,2978,2,1680433604,1,3,53397
61,1400,2,1680433604,1,3,53398
61,876,2,1680433604,1,3,53399
61,965,2,1680433604,1,3,53400
61,1956,2,1680433604,1,3,53401
128,235,2,1680434133,1,3,53402
128,395,2,1680434133,1,3,53403
128,1297,2,1680434133,1,3,53404
128,1683,2,1680434133,1,3,53405
128,2943,2,1680434133,1,3,53406
13,1905,2,1680434133,1,3,53407
13,1797,2,1680434133,1,3,53408
13,2660,2,1680434133,1,3,53409
13,1269,2,1680434133,1,3,53410
13,2403,2,1680434133,1,3,53411
73,5765,0,1680435080,1,2,53412
408,5765,1,1680435080,1,2,53413
473,3102,0,1680435377,1,2,53414
490,3102,1,1680435377,1,2,53415
289,5766,1,1680435957,1,2,53416
61,5766,0,1680435957,1,2,53417
13,5784,1,1680436291,1,2,53418
128,5784,0,1680436291,1,2,53419
73,656,2,1680436545,1,3,53420
408,950,2,1680436545,1,3,53421
408,2442,2,1680436545,1,3,53422
408,1678,2,1680436545,1,3,53423
408,2878,2,1680436545,1,3,53424
408,1450,2,1680436545,1,3,53425
73,3049,2,1680436545,1,3,53426
73,494,2,1680436545,1,3,53427
73,2210,2,1680436545,1,3,53428
73,2411,2,1680436545,1,3,53429
490,1414,2,1680436674,1,3,53430
490,2341,2,1680436674,1,3,53431
490,2021,2,1680436674,1,3,53432
473,1211,2,1680436674,1,3,53433
473,602,2,1680436674,1,3,53434
473,1368,2,1680436674,1,3,53435
473,769,2,1680436674,1,3,53436
473,1394,2,1680436674,1,3,53437
490,172,2,1680436674,1,3,53438
490,220,2,1680436674,1,3,53439
61,1956,2,1680437344,1,3,53440
61,965,2,1680437344,1,3,53441
61,876,2,1680437344,1,3,53442
289,2074,2,1680437344,1,3,53443
289,2793,2,1680437344,1,3,53444
289,2635,2,1680437344,1,3,53445
289,2002,2,1680437344,1,3,53446
289,55,2,1680437344,1,3,53447
61,1400,2,1680437344,1,3,53448
61,2978,2,1680437344,1,3,53449
13,2403,2,1680437508,1,3,53450
13,1797,2,1680437508,1,3,53451
13,2660,2,1680437508,1,3,53452
13,1905,2,1680437508,1,3,53453
128,395,2,1680437508,1,3,53454
128,1297,2,1680437508,1,3,53455
128,235,2,1680437508,1,3,53456
128,2943,2,1680437508,1,3,53457
128,1683,2,1680437508,1,3,53458
13,1269,2,1680437508,1,3,53459
490,3103,0,1680438513,1,2,53460
473,3103,1,1680438513,1,2,53461
408,5814,1,1680438640,1,2,53462
73,5814,0,1680438640,1,2,53463
289,5767,0,1680438769,1,2,53464
61,5767,1,1680438769,1,2,53465
128,5785,1,1680439517,1,2,53466
13,5785,0,1680439517,1,2,53467
473,769,2,1680439805,1,3,53468
473,1368,2,1680439805,1,3,53469
473,1211,2,1680439805,1,3,53470
490,2021,2,1680439805,1,3,53471
473,1394,2,1680439805,1,3,53472
473,602,2,1680439805,1,3,53473
490,1414,2,1680439805,1,3,53474
490,172,2,1680439805,1,3,53475
490,2341,2,1680439805,1,3,53476
490,220,2,1680439805,1,3,53477
408,2442,2,1680440132,1,3,53478
73,2411,2,1680440132,1,3,53479
73,656,2,1680440132,1,3,53480
73,494,2,1680440132,1,3,53481
73,2210,2,1680440132,1,3,53482
73,3049,2,1680440132,1,3,53483
408,950,2,1680440132,1,3,53484
408,1450,2,1680440132,1,3,53485
408,1678,2,1680440132,1,3,53486
408,2878,2,1680440132,1,3,53487
473,3104,1,1680441636,1,2,53488
490,3104,0,1680441636,1,2,53489
73,5786,0,1680441966,1,2,53490
408,5786,1,1680441966,1,2,53491
459,2213,2,1680442066,1,3,53492
459,2747,2,1680442066,1,3,53493
459,2826,2,1680442066,1,3,53494
459,2735,2,1680442066,1,3,53495
329,319,2,1680442066,1,3,53496
459,1911,2,1680442066,1,3,53497
329,556,2,1680442066,1,3,53498
329,244,2,1680442066,1,3,53499
329,1449,2,1680442066,1,3,53500
329,8,2,1680442066,1,3,53501
61,2978,2,1680443669,1,3,53502
61,965,2,1680443669,1,3,53503
61,1956,2,1680443669,1,3,53504
61,876,2,1680443669,1,3,53505
289,2074,2,1680443669,1,3,53506
61,1400,2,1680443669,1,3,53507
289,2635,2,1680443669,1,3,53508
289,2002,2,1680443669,1,3,53509
289,55,2,1680443669,1,3,53510
289,2793,2,1680443669,1,3,53511
329,5768,0,1680444544,1,2,53512
459,5768,1,1680444544,1,2,53513
289,5787,0,1680445290,1,2,53514
61,5787,1,1680445290,1,2,53515
329,556,2,1680445777,1,3,53516
329,244,2,1680445777,1,3,53517
459,2213,2,1680445777,1,3,53518
459,2747,2,1680445777,1,3,53519
459,2735,2,1680445777,1,3,53520
459,1911,2,1680445777,1,3,53521
329,8,2,1680445777,1,3,53522
459,2826,2,1680445777,1,3,53523
329,319,2,1680445777,1,3,53524
329,1449,2,1680445777,1,3,53525
459,5769,0,1680447303,1,2,53526
329,5769,1,1680447303,1,2,53527
329,8,2,1680448423,1,3,53528
459,2826,2,1680448423,1,3,53529
459,2747,2,1680448423,1,3,53530
459,2213,2,1680448423,1,3,53531
459,2735,2,1680448423,1,3,53532
459,1911,2,1680448423,1,3,53533
329,319,2,1680448423,1,3,53534
329,556,2,1680448423,1,3,53535
329,244,2,1680448423,1,3,53536
329,1449,2,1680448423,1,3,53537
459,5815,0,1680450394,1,2,53538
329,5815,1,1680450394,1,2,53539
57,2121,2,1680451700,1,3,53540
57,469,2,1680451700,1,3,53541
198,292,2,1680451700,1,3,53542
198,880,2,1680451700,1,3,53543
198,1890,2,1680451700,1,3,53544
198,1816,2,1680451700,1,3,53545
198,2665,2,1680451700,1,3,53546
57,3045,2,1680451700,1,3,53547
57,2288,2,1680451700,1,3,53548
57,1238,2,1680451700,1,3,53549
212,1798,2,1680452828,1,3,53550
203,1620,2,1680452828,1,3,53551
212,1486,2,1680452828,1,3,53552
212,582,2,1680452828,1,3,53553
203,2220,2,1680452828,1,3,53554
203,882,2,1680452828,1,3,53555
203,225,2,1680452828,1,3,53556
203,490,2,1680452828,1,3,53557
212,2094,2,1680452828,1,3,53558
212,2395,2,1680452828,1,3,53559
198,11672,0,1680453298,1,2,53560
57,11672,1,1680453298,1,2,53561
57,3045,2,1680454677,1,3,53562
57,2288,2,1680454677,1,3,53563
198,2665,2,1680454677,1,3,53564
198,1890,2,1680454677,1,3,53565
198,880,2,1680454677,1,3,53566
198,1816,2,1680454677,1,3,53567
57,2121,2,1680454677,1,3,53568
198,292,2,1680454677,1,3,53569
57,1238,2,1680454677,1,3,53570
57,469,2,1680454677,1,3,53571
212,5770,0,1680455099,1,2,53572
203,5770,1,1680455099,1,2,53573
345,2944,2,1680455796,1,3,53574
316,908,2,1680455796,1,3,53575
316,2333,2,1680455796,1,3,53576
345,1537,2,1680455796,1,3,53577
345,685,2,1680455796,1,3,53578
345,515,2,1680455796,1,3,53579
345,729,2,1680455796,1,3,53580
316,1457,2,1680455796,1,3,53581
316,472,2,1680455796,1,3,53582
316,802,2,1680455796,1,3,53583
212,1486,2,1680456491,1,3,53584
212,2094,2,1680456491,1,3,53585
203,882,2,1680456491,1,3,53586
212,582,2,1680456491,1,3,53587
203,490,2,1680456491,1,3,53588
203,1620,2,1680456491,1,3,53589
212,2395,2,1680456491,1,3,53590
212,1798,2,1680456491,1,3,53591
203,2220,2,1680456491,1,3,53592
203,225,2,1680456491,1,3,53593
198,11634,0,1680456663,1,2,53594
57,11634,1,1680456663,1,2,53595
212,5771,1,1680457741,1,2,53596
203,5771,0,1680457741,1,2,53597
345,10026,0,1680457874,1,2,53598
316,10026,1,1680457874,1,2,53599
57,2121,2,1680458027,1,3,53600
57,1238,2,1680458027,1,3,53601
57,469,2,1680458027,1,3,53602
57,2288,2,1680458027,1,3,53603
57,3045,2,1680458027,1,3,53604
198,2665,2,1680458027,1,3,53605
198,1890,2,1680458027,1,3,53606
198,880,2,1680458027,1,3,53607
198,1816,2,1680458027,1,3,53608
198,292,2,1680458027,1,3,53609
212,2395,2,1680459141,1,3,53610
212,1798,2,1680459141,1,3,53611
212,2094,2,1680459141,1,3,53612
212,1486,2,1680459141,1,3,53613
212,582,2,1680459141,1,3,53614
203,225,2,1680459141,1,3,53615
203,882,2,1680459141,1,3,53616
203,490,2,1680459141,1,3,53617
203,1620,2,1680459141,1,3,53618
203,2220,2,1680459141,1,3,53619
316,1457,2,1680459253,1,3,53620
316,802,2,1680459253,1,3,53621
316,472,2,1680459253,1,3,53622
316,908,2,1680459253,1,3,53623
316,2333,2,1680459253,1,3,53624
345,685,2,1680459253,1,3,53625
345,515,2,1680459253,1,3,53626
345,1537,2,1680459253,1,3,53627
345,2944,2,1680459253,1,3,53628
345,729,2,1680459253,1,3,53629
57,11673,1,1680459887,1,2,53630
198,11673,0,1680459887,1,2,53631
316,10037,1,1680460925,1,2,53632
345,10037,0,1680460925,1,2,53633
203,5816,0,1680461174,1,2,53634
212,5816,1,1680461174,1,2,53635
345,685,2,1680461918,1,3,53636
316,2333,2,1680461918,1,3,53637
316,1457,2,1680461918,1,3,53638
316,908,2,1680461918,1,3,53639
316,472,2,1680461918,1,3,53640
316,802,2,1680461918,1,3,53641
345,2944,2,1680461918,1,3,53642
345,1537,2,1680461918,1,3,53643
345,729,2,1680461918,1,3,53644
345,515,2,1680461918,1,3,53645
212,2395,2,1680462502,1,3,53646
212,1798,2,1680462502,1,3,53647
212,2094,2,1680462502,1,3,53648
212,1486,2,1680462502,1,3,53649
212,582,2,1680462502,1,3,53650
203,2220,2,1680462502,1,3,53651
203,225,2,1680462502,1,3,53652
203,490,2,1680462502,1,3,53653
203,1620,2,1680462502,1,3,53654
203,882,2,1680462502,1,3,53655
316,10027,1,1680464034,1,2,53656
345,10027,0,1680464034,1,2,53657
203,5788,0,1680465816,1,2,53658
212,5788,1,1680465816,1,2,53659
462,1116,2,1680466139,1,3,53660
462,766,2,1680466139,1,3,53661
462,2867,2,1680466139,1,3,53662
462,105,2,1680466139,1,3,53663
462,388,2,1680466139,1,3,53664
20,330,2,1680466139,1,3,53665
20,2162,2,1680466139,1,3,53666
20,1288,2,1680466139,1,3,53667
20,2625,2,1680466139,1,3,53668
20,1370,2,1680466139,1,3,53669
462,5789,1,1680468642,1,2,53670
20,5789,0,1680468642,1,2,53671
20,1288,2,1680470206,1,3,53672
462,1116,2,1680470206,1,3,53673
462,766,2,1680470206,1,3,53674
462,2867,2,1680470206,1,3,53675
462,105,2,1680470206,1,3,53676
462,388,2,1680470206,1,3,53677
20,2162,2,1680470206,1,3,53678
20,330,2,1680470206,1,3,53679
20,1370,2,1680470206,1,3,53680
20,2625,2,1680470206,1,3,53681
20,5772,1,1680472165,1,2,53682
462,5772,0,1680472165,1,2,53683
462,2867,2,1680473734,1,3,53684
20,2625,2,1680473734,1,3,53685
462,766,2,1680473734,1,3,53686
462,388,2,1680473734,1,3,53687
20,1370,2,1680473734,1,3,53688
20,330,2,1680473734,1,3,53689
20,2162,2,1680473734,1,3,53690
20,1288,2,1680473734,1,3,53691
462,1116,2,1680473734,1,3,53692
462,105,2,1680473734,1,3,53693
462,5773,0,1680475959,1,2,53694
20,5773,1,1680475959,1,2,53695
462,388,2,1680477537,1,3,53696
462,105,2,1680477537,1,3,53697
462,2867,2,1680477537,1,3,53698
462,766,2,1680477537,1,3,53699
20,2625,2,1680477537,1,3,53700
20,1370,2,1680477537,1,3,53701
20,330,2,1680477537,1,3,53702
20,2162,2,1680477537,1,3,53703
20,1288,2,1680477537,1,3,53704
462,1116,2,1680477537,1,3,53705
20,5774,1,1680479823,1,2,53706
462,5774,0,1680479823,1,2,53707
175,1570,2,1680509781,1,3,53708
175,2571,2,1680509781,1,3,53709
175,986,2,1680509781,1,3,53710
175,763,2,1680509781,1,3,53711
367,456,2,1680509781,1,3,53712
367,1715,2,1680509781,1,3,53713
367,1626,2,1680509781,1,3,53714
367,1581,2,1680509781,1,3,53715
175,1841,2,1680509781,1,3,53716
367,2498,2,1680509781,1,3,53717
367,5817,1,1680511730,1,2,53718
175,5817,0,1680511730,1,2,53719
175,2571,2,1680512976,1,3,53720
175,763,2,1680512976,1,3,53721
175,986,2,1680512976,1,3,53722
367,456,2,1680512976,1,3,53723
367,2498,2,1680512976,1,3,53724
367,1626,2,1680512976,1,3,53725
367,1581,2,1680512976,1,3,53726
175,1841,2,1680512976,1,3,53727
367,1715,2,1680512976,1,3,53728
175,1570,2,1680512976,1,3,53729
407,1585,2,1680513356,1,3,53730
407,3015,2,1680513356,1,3,53731
197,1196,2,1680513356,1,3,53732
197,721,2,1680513356,1,3,53733
197,2277,2,1680513356,1,3,53734
197,2913,2,1680513356,1,3,53735
197,674,2,1680513356,1,3,53736
407,1999,2,1680513356,1,3,53737
407,1753,2,1680513356,1,3,53738
407,871,2,1680513356,1,3,53739
407,3105,1,1680514870,1,2,53740
197,3105,0,1680514870,1,2,53741
367,5775,1,1680514938,1,2,53742
175,5775,0,1680514938,1,2,53743
367,1581,2,1680516154,1,3,53744
367,456,2,1680516154,1,3,53745
367,1715,2,1680516154,1,3,53746
367,2498,2,1680516154,1,3,53747
175,1841,2,1680516154,1,3,53748
175,1570,2,1680516154,1,3,53749
175,986,2,1680516154,1,3,53750
175,763,2,1680516154,1,3,53751
175,2571,2,1680516154,1,3,53752
367,1626,2,1680516154,1,3,53753
407,3015,2,1680516234,1,3,53754
407,1585,2,1680516234,1,3,53755
407,871,2,1680516234,1,3,53756
407,1999,2,1680516234,1,3,53757
407,1753,2,1680516234,1,3,53758
197,721,2,1680516234,1,3,53759
197,1196,2,1680516234,1,3,53760
197,674,2,1680516234,1,3,53761
197,2913,2,1680516234,1,3,53762
197,2277,2,1680516234,1,3,53763
175,5818,1,1680517873,1,2,53764
367,5818,0,1680517873,1,2,53765
407,3106,1,1680517920,1,2,53766
197,3106,0,1680517920,1,2,53767
175,1841,2,1680519219,1,3,53768
175,1570,2,1680519219,1,3,53769
175,986,2,1680519219,1,3,53770
175,763,2,1680519219,1,3,53771
175,2571,2,1680519219,1,3,53772
367,1715,2,1680519219,1,3,53773
367,456,2,1680519219,1,3,53774
367,1581,2,1680519219,1,3,53775
367,1626,2,1680519219,1,3,53776
367,2498,2,1680519219,1,3,53777
407,1753,2,1680519595,1,3,53778
197,674,2,1680519595,1,3,53779
197,2913,2,1680519595,1,3,53780
197,2277,2,1680519595,1,3,53781
197,721,2,1680519595,1,3,53782
197,1196,2,1680519595,1,3,53783
407,1999,2,1680519595,1,3,53784
407,3015,2,1680519595,1,3,53785
407,1585,2,1680519595,1,3,53786
407,871,2,1680519595,1,3,53787
367,5776,0,1680520892,1,2,53788
175,5776,1,1680520892,1,2,53789
197,3107,0,1680520979,1,2,53790
407,3107,1,1680520979,1,2,53791
367,2498,2,1680522413,1,3,53792
367,1626,2,1680522413,1,3,53793
367,514,2,1680522413,1,3,53794
175,1841,2,1680522413,1,3,53795
175,763,2,1680522413,1,3,53796
175,986,2,1680522413,1,3,53797
175,2571,2,1680522413,1,3,53798
367,456,2,1680522413,1,3,53799
175,1570,2,1680522413,1,3,53800
367,1551,2,1680522413,1,3,53801
175,5790,1,1680524049,1,2,53802
367,5790,0,1680524049,1,2,53803
364,2760,2,1680534962,1,3,53804
364,2347,2,1680534962,1,3,53805
364,1096,2,1680534962,1,3,53806
364,1019,2,1680534962,1,3,53807
306,2496,2,1680534962,1,3,53808
306,1692,2,1680534962,1,3,53809
306,554,2,1680534962,1,3,53810
306,601,2,1680534962,1,3,53811
306,435,2,1680534962,1,3,53812
364,2008,2,1680534962,1,3,53813
306,5777,0,1680536739,1,2,53814
364,5777,1,1680536739,1,2,53815
306,435,2,1680538005,1,3,53816
306,601,2,1680538005,1,3,53817
306,554,2,1680538005,1,3,53818
364,1019,2,1680538005,1,3,53819
306,2496,2,1680538005,1,3,53820
364,2760,2,1680538005,1,3,53821
364,2008,2,1680538005,1,3,53822
364,2347,2,1680538005,1,3,53823
306,1692,2,1680538005,1,3,53824
364,1096,2,1680538005,1,3,53825
306,5791,1,1680540362,1,2,53826
364,5791,0,1680540362,1,2,53827
364,1019,2,1680541479,1,3,53828
364,2760,2,1680541479,1,3,53829
364,2347,2,1680541479,1,3,53830
364,2008,2,1680541479,1,3,53831
306,2496,2,1680541479,1,3,53832
306,435,2,1680541479,1,3,53833
306,1692,2,1680541479,1,3,53834
306,554,2,1680541479,1,3,53835
306,601,2,1680541479,1,3,53836
364,1096,2,1680541479,1,3,53837
364,5792,0,1680542996,1,2,53838
306,5792,1,1680542996,1,2,53839
306,435,2,1680544504,1,3,53840
306,554,2,1680544504,1,3,53841
306,1692,2,1680544504,1,3,53842
306,2496,2,1680544504,1,3,53843
364,1019,2,1680544504,1,3,53844
364,1096,2,1680544504,1,3,53845
364,2347,2,1680544504,1,3,53846
364,2008,2,1680544504,1,3,53847
